25.697	-1.8119	-0.018119
26.1743	1.3233	0.013233
26.654	1.3188	0.013188
27.1338	1.3143	0.013143
27.616	-1.83	-0.0183
28.0957	-1.8345	-0.018345
28.5754	-1.839	-0.01839
29.0552	-1.8435	-0.018435
29.5349	-1.8481	-0.018481
30.0146	-1.8526	-0.018526
30.4968	-4.9968	-0.049968
30.9766	-5.0013	-0.050013
31.4563	-5.0059	-0.050059
31.936	-5.0104	-0.050104
32.4158	-5.0149	-0.050149
32.8979	-8.1592	-0.081592
33.3777	-8.1637	-0.081637
33.8599	-11.3079	-0.113079
34.3396	-11.3125	-0.113125
34.8193	-11.317	-0.11317
34.8218	-14.4567	-0.144567
35.3015	-14.4612	-0.144612
35.304	-17.601	-0.17601
35.7837	-17.6055	-0.176055
36.2634	-17.61	-0.1761
36.2659	-20.7498	-0.207498
36.7456	-20.7543	-0.207543
36.7481	-23.894	-0.23894
36.7505	-27.0338	-0.270338
37.2327	-30.178	-0.30178
37.7124	-30.1825	-0.301825
37.7149	-33.3223	-0.333223
38.1971	-36.4665	-0.364665
38.6792	-39.6108	-0.396108
39.1614	-42.7551	-0.427551
39.6436	-45.8993	-0.458993
40.1233	-45.9038	-0.459038
40.6055	-49.0481	-0.490481
41.0877	-52.1923	-0.521923
41.5674	-52.1969	-0.521969
41.5699	-55.3366	-0.553366
42.0521	-58.4809	-0.584809
42.5342	-61.6251	-0.616251
42.5367	-64.7649	-0.647649
43.0164	-64.7694	-0.647694
43.4986	-67.9136	-0.679136
43.5011	-71.0534	-0.710534
43.9808	-71.0579	-0.710579
44.463	-74.2022	-0.742022
44.9452	-77.3464	-0.773464
44.9476	-80.4862	-0.804862
45.4273	-80.4907	-0.804907
45.9095	-83.6349	-0.836349
46.3917	-86.7792	-0.867792
46.8714	-86.7837	-0.867837
47.3536	-89.928	-0.89928
47.3561	-93.0677	-0.930677
47.8358	-93.0722	-0.930722
48.318	-96.2165	-0.962165
48.8002	-99.3608	-0.993608
49.2824	-102.505	-1.02505
49.7621	-102.5095	-1.025095
50.2418	-102.5141	-1.025141
50.7216	-102.5186	-1.025186
51.2013	-102.5231	-1.025231
51.681	-102.5276	-1.025276
52.1632	-105.6719	-1.056719
52.6429	-105.6764	-1.056764
53.1227	-105.6809	-1.056809
53.6024	-105.6854	-1.056854
54.0822	-105.6899	-1.056899
54.5619	-105.6945	-1.056945
55.0416	-105.699	-1.05699
55.5238	-108.8432	-1.088432
55.5263	-111.983	-1.11983
55.5287	-115.1227	-1.151227
56.0084	-115.1272	-1.151272
56.4906	-118.2715	-1.182715
56.9704	-118.276	-1.18276
57.4525	-121.4203	-1.214203
57.9323	-121.4248	-1.214248
58.412	-121.4293	-1.214293
58.8942	-124.5736	-1.245736
59.3739	-124.5781	-1.245781
59.8537	-124.5826	-1.245826
60.3358	-127.7269	-1.277269
60.8156	-127.7314	-1.277314
61.2953	-127.7359	-1.277359
61.775	-127.7404	-1.277404
62.2572	-130.8847	-1.308847
62.737	-130.8892	-1.308892
63.2167	-130.8937	-1.308937
63.6989	-134.038	-1.34038
64.1786	-134.0425	-1.340425
64.6583	-134.047	-1.34047
65.1381	-134.0515	-1.340515
65.6178	-134.0561	-1.340561
66.0976	-134.0606	-1.340606
66.5797	-137.2048	-1.372048
67.0595	-137.2094	-1.372094
67.5392	-137.2139	-1.372139
68.0214	-140.3581	-1.403581
68.5011	-140.3626	-1.403626
68.9809	-140.3672	-1.403672
69.4606	-140.3717	-1.403717
69.9403	-140.3762	-1.403762
70.4201	-140.3807	-1.403807
70.8998	-140.3852	-1.403852
71.3795	-140.3898	-1.403898
71.8593	-140.3943	-1.403943
72.339	-140.3988	-1.403988
72.8187	-140.4033	-1.404033
73.3009	-143.5476	-1.435476
73.7807	-143.5521	-1.435521
74.2604	-143.5566	-1.435566
74.7401	-143.5611	-1.435611
74.7426	-146.7009	-1.467009
75.2248	-149.8451	-1.498451
75.2272	-152.9849	-1.529849
75.7094	-156.1291	-1.561291
75.7118	-159.2689	-1.592689
76.194	-162.4131	-1.624131
76.1965	-165.5529	-1.655529
76.1989	-168.6926	-1.686926
76.6811	-171.8369	-1.718369
76.6835	-174.9766	-1.749766
76.686	-178.1164	-1.781164
77.1682	-181.2606	-1.812606
77.1706	-184.4004	-1.844004
77.1731	-187.5401	-1.875401
77.6552	-190.6844	-1.906844
77.6577	-193.8241	-1.938241
78.1399	-196.9684	-1.969684
78.1423	-200.1081	-2.001081
78.1448	-203.2478	-2.032478
78.627	-206.3921	-2.063921
78.6294	-209.5318	-2.095318
79.1116	-212.6761	-2.126761
79.114	-215.8158	-2.158158
79.1165	-218.9556	-2.189556
79.5987	-222.0998	-2.220998
79.6011	-225.2396	-2.252396
80.0833	-228.3838	-2.283838
80.0857	-231.5236	-2.315236
80.0882	-234.6633	-2.346633
80.5704	-237.8076	-2.378076
80.5728	-240.9473	-2.409473
80.5753	-244.0871	-2.440871
81.0574	-247.2313	-2.472313
81.0599	-250.3711	-2.503711
81.5396	-250.3756	-2.503756
81.5421	-253.5153	-2.535153
81.5445	-256.6551	-2.566551
82.0267	-259.7993	-2.597993
82.0292	-262.9391	-2.629391
82.0316	-266.0788	-2.660788
82.5138	-269.223	-2.69223
82.5162	-272.3628	-2.723628
82.9984	-275.507	-2.75507
83.0033	-281.7865	-2.817865
83.4855	-284.9308	-2.849308
83.4879	-288.0705	-2.880705
83.4904	-291.2103	-2.912103
83.9701	-291.2148	-2.912148
83.9726	-294.3545	-2.943545
84.4548	-297.4988	-2.974988
84.4572	-300.6385	-3.006385
84.4596	-303.7783	-3.037783
84.9418	-306.9225	-3.069225
84.9443	-310.0623	-3.100623
85.4191	-303.7873	-3.037873
85.4216	-306.927	-3.06927
85.8915	-294.3726	-2.943726
85.894	-297.5123	-2.975123
85.8964	-300.6521	-3.006521
86.3664	-288.0976	-2.880976
86.3688	-291.2374	-2.912374
86.8436	-284.9624	-2.849624
87.3185	-278.6875	-2.786875
87.3209	-281.8272	-2.818272
87.7909	-269.2728	-2.692728
87.7933	-272.4125	-2.724125
87.7958	-275.5522	-2.755522
88.2584	-253.5786	-2.535786
88.2608	-256.7183	-2.567183
88.2633	-259.8581	-2.598581
88.2657	-262.9978	-2.629978
88.2682	-266.1375	-2.661375
88.7332	-247.3036	-2.473036
88.7357	-250.4433	-2.504433
89.1983	-228.4697	-2.284697
89.2007	-231.6094	-2.316094
89.2032	-234.7492	-2.347492
89.2056	-237.8889	-2.378889
89.208	-241.0286	-2.410286
89.2105	-244.1684	-2.441684
89.6682	-215.9152	-2.159152
89.6706	-219.055	-2.19055
89.6731	-222.1947	-2.221947
89.6755	-225.3345	-2.253345
90.143	-209.6403	-2.096403
90.1455	-212.78	-2.1278
90.613	-197.0858	-1.970858
90.6154	-200.2256	-2.002256
90.6179	-203.3653	-2.033653
90.6203	-206.5051	-2.065051
91.0903	-193.9506	-1.939506
91.5651	-187.6757	-1.876757
91.5676	-190.8154	-1.908154
92.04	-181.4007	-1.814007
92.0424	-184.5404	-1.845404
92.5148	-175.1257	-1.751257
92.5172	-178.2655	-1.782655
92.9921	-171.9905	-1.719905
93.4718	-171.995	-1.71995
93.9467	-165.7201	-1.657201
93.9491	-168.8598	-1.688598
94.4239	-162.5848	-1.625848
94.9012	-159.4496	-1.594496
95.3785	-156.3144	-1.563144
95.8534	-150.0394	-1.500394
95.8558	-153.1792	-1.531792
96.3233	-137.485	-1.37485
96.3257	-140.6247	-1.406247
96.3282	-143.7645	-1.437645
96.3306	-146.9042	-1.469042
96.7981	-131.21	-1.3121
96.8006	-134.3498	-1.343498
97.2754	-128.0748	-1.280748
97.7527	-124.9396	-1.249396
98.2276	-118.6646	-1.186646
98.23	-121.8044	-1.218044
98.7048	-115.5294	-1.155294
99.1821	-112.3942	-1.123942
99.657	-106.1192	-1.061192
99.6594	-109.259	-1.09259
100.1343	-102.984	-1.02984
100.6115	-99.8488	-0.998488
101.0864	-93.5738	-0.935738
101.0888	-96.7136	-0.967136
101.5612	-87.2988	-0.872988
101.5637	-90.4386	-0.904386
102.0385	-84.1636	-0.841636
102.041	-87.3034	-0.873034
102.5158	-81.0284	-0.810284
102.9906	-74.7534	-0.747534
102.9931	-77.8932	-0.778932
103.4679	-71.6182	-0.716182
103.4704	-74.758	-0.74758
103.9452	-68.483	-0.68483
104.4274	-71.6273	-0.716273
104.9096	-74.7715	-0.747715
104.912	-77.9113	-0.779113
105.3942	-81.0555	-0.810555
105.3967	-84.1953	-0.841953
105.8764	-84.1998	-0.841998
105.8788	-87.3395	-0.873395
106.361	-90.4838	-0.904838
106.8408	-90.4883	-0.904883
107.3205	-90.4928	-0.904928
107.8002	-90.4973	-0.904973
107.8027	-93.6371	-0.936371
108.2824	-93.6416	-0.936416
108.2848	-96.7813	-0.967813
108.767	-99.9256	-0.999256
108.7695	-103.0653	-1.030653
109.2517	-106.2096	-1.062096
109.2541	-109.3493	-1.093493
109.7363	-112.4936	-1.124936
110.2185	-115.6379	-1.156379
110.2209	-118.7776	-1.187776
110.7031	-121.9219	-1.219219
111.1804	-118.7866	-1.187866
111.6577	-115.6514	-1.156514
112.135	-112.5162	-1.125162
112.6123	-109.381	-1.09381
113.0895	-106.2457	-1.062457
113.5668	-103.1105	-1.031105
114.0441	-99.9753	-0.999753
114.5214	-96.8401	-0.968401
114.9987	-93.7049	-0.937049
115.476	-90.5696	-0.905696
115.9533	-87.4344	-0.874344
116.4306	-84.2992	-0.842992
116.9078	-81.164	-0.81164
117.3851	-78.0287	-0.780287
117.8624	-74.8935	-0.748935
118.3397	-71.7583	-0.717583
118.817	-68.6231	-0.686231
119.2943	-65.4879	-0.654879
119.7716	-62.3526	-0.623526
120.2489	-59.2174	-0.592174
120.7237	-52.9425	-0.529425
120.7261	-56.0822	-0.560822
121.2034	-52.947	-0.52947
121.6783	-46.672	-0.46672
121.6807	-49.8117	-0.498117
122.158	-46.6765	-0.466765
122.6353	-43.5413	-0.435413
123.1101	-37.2663	-0.372663
123.1126	-40.4061	-0.404061
123.5874	-34.1311	-0.341311
124.0647	-30.9959	-0.309959
124.542	-27.8607	-0.278607
125.0217	-27.8652	-0.278652
125.499	-24.73	-0.2473
125.9787	-24.7345	-0.247345
126.4585	-24.739	-0.24739
126.9382	-24.7435	-0.247435
127.4155	-21.6083	-0.216083
127.8952	-21.6128	-0.216128
128.375	-21.6173	-0.216173
128.8547	-21.6219	-0.216219
129.3344	-21.6264	-0.216264
129.8142	-21.6309	-0.216309
130.2939	-21.6354	-0.216354
130.7736	-21.6399	-0.216399
131.2534	-21.6445	-0.216445
131.7331	-21.649	-0.21649
132.2129	-21.6535	-0.216535
132.6926	-21.658	-0.21658
133.1723	-21.6625	-0.216625
133.6521	-21.6671	-0.216671
134.1342	-24.8113	-0.248113
134.614	-24.8158	-0.248158
135.0962	-27.9601	-0.279601
135.5783	-31.1043	-0.311043
136.0581	-31.1089	-0.311089
136.0605	-34.2486	-0.342486
136.5427	-37.3929	-0.373929
136.5452	-40.5326	-0.405326
137.0273	-43.6769	-0.436769
137.5095	-46.8211	-0.468211
137.512	-49.9609	-0.499609
137.9941	-53.1051	-0.531051
137.9966	-56.2449	-0.562449
137.999	-59.3846	-0.593846
138.4812	-62.5289	-0.625289
138.4837	-65.6686	-0.656686
138.4861	-68.8083	-0.688083
138.4886	-71.9481	-0.719481
138.9707	-75.0923	-0.750923
138.9732	-78.2321	-0.782321
139.4529	-78.2366	-0.782366
139.4554	-81.3763	-0.813763
139.9376	-84.5206	-0.845206
139.94	-87.6603	-0.876603
140.4222	-90.8046	-0.908046
140.9044	-93.9489	-0.939489
141.3866	-97.0931	-0.970931
141.389	-100.2329	-1.002329
141.8712	-103.3771	-1.033771
141.8736	-106.5169	-1.065169
142.3558	-109.6611	-1.096611
142.838	-112.8054	-1.128054
143.3202	-115.9496	-1.159496
143.3226	-119.0894	-1.190894
143.8048	-122.2336	-1.222336
143.8073	-125.3734	-1.253734
144.287	-125.3779	-1.253779
144.2894	-128.5176	-1.285176
144.7716	-131.6619	-1.316619
145.2465	-125.3869	-1.253869
145.2489	-128.5267	-1.285267
145.7238	-122.2517	-1.222517
146.201	-119.1165	-1.191165
146.2035	-122.2562	-1.222562
146.6783	-115.9813	-1.159813
147.1532	-109.7063	-1.097063
147.1556	-112.846	-1.12846
147.6305	-106.5711	-1.065711
147.6329	-109.7108	-1.097108
148.1077	-103.4359	-1.034359
148.585	-100.3006	-1.003006
149.0623	-97.1654	-0.971654
149.5396	-94.0302	-0.940302
150.0169	-90.895	-0.90895
150.4942	-87.7598	-0.877598
150.9715	-84.6245	-0.846245
151.4488	-81.4893	-0.814893
151.9236	-75.2144	-0.752144
151.926	-78.3541	-0.783541
152.4033	-75.2189	-0.752189
152.8782	-68.9439	-0.689439
152.8806	-72.0836	-0.720836
153.3579	-68.9484	-0.689484
153.8352	-65.8132	-0.658132
154.31	-59.5382	-0.595382
154.3125	-62.678	-0.62678
154.7898	-59.5428	-0.595428
155.2646	-53.2678	-0.532678
155.267	-56.4075	-0.564075
155.7419	-50.1326	-0.501326
156.2192	-46.9974	-0.469974
156.2216	-50.1371	-0.501371
156.6965	-43.8621	-0.438621
157.1762	-43.8667	-0.438667
157.651	-37.5917	-0.375917
157.6535	-40.7314	-0.407314
158.1283	-34.4565	-0.344565
158.6056	-31.3212	-0.313212
158.6081	-34.461	-0.34461
159.0829	-28.186	-0.28186
159.5602	-25.0508	-0.250508
159.5626	-28.1905	-0.281905
160.0375	-21.9156	-0.219156
160.5148	-18.7804	-0.187804
160.992	-15.6451	-0.156451
160.9945	-18.7849	-0.187849
161.4693	-12.5099	-0.125099
161.9466	-9.3747	-0.093747
161.9491	-12.5144	-0.125144
162.4239	-6.2395	-0.062395
162.9012	-3.1042	-0.031042
163.3785	0.031	0.00031
163.8558	3.1662	0.031662
164.3331	6.3014	0.063014
164.3355	3.1617	0.031617
164.8103	9.4366	0.094366
165.2876	12.5719	0.125719
165.7649	15.7071	0.157071
166.2447	15.7026	0.157026
166.7268	12.5583	0.125583
166.7293	9.4186	0.094186
167.2115	6.2743	0.062743
167.2139	3.1346	0.031346
167.6961	9.70E-03	0.000096964
167.6985	-3.1494	-0.031494
168.1807	-6.2937	-0.062937
168.6629	-9.438	-0.09438
169.1451	-12.5822	-0.125822
169.1475	-15.722	-0.15722
169.15	-18.8617	-0.188617
169.1524	-22.0014	-0.220014
169.6346	-25.1457	-0.251457
169.6371	-28.2854	-0.282854
170.1192	-31.4297	-0.314297
170.1217	-34.5694	-0.345694
170.6039	-37.7137	-0.377137
170.6063	-40.8534	-0.408534
171.0885	-43.9977	-0.439977
171.091	-47.1374	-0.471374
171.5731	-50.2817	-0.502817
171.5756	-53.4214	-0.534214
171.578	-56.5612	-0.565612
172.0602	-59.7054	-0.597054
172.0627	-62.8452	-0.628452
172.5448	-65.9894	-0.659894
172.5473	-69.1292	-0.691292
172.5497	-72.2689	-0.722689
172.5522	-75.4087	-0.754087
173.0344	-78.5529	-0.785529
173.5166	-81.6972	-0.816972
173.519	-84.8369	-0.848369
173.5214	-87.9767	-0.879767
173.5239	-91.1164	-0.911164
174.0061	-94.2607	-0.942607
174.0085	-97.4004	-0.974004
174.4907	-100.5447	-1.005447
174.4932	-103.6844	-1.036844
174.4956	-106.8241	-1.068241
174.9778	-109.9684	-1.099684
175.46	-113.1127	-1.131127
175.4624	-116.2524	-1.162524
175.4649	-119.3921	-1.193921
175.4673	-122.5319	-1.225319
175.4698	-125.6716	-1.256716
175.9519	-128.8159	-1.288159
175.9544	-131.9556	-1.319556
176.4366	-135.0999	-1.350999
176.439	-138.2396	-1.382396
176.4415	-141.3794	-1.413794
176.9237	-144.5236	-1.445236
176.9261	-147.6634	-1.476634
176.9285	-150.8031	-1.508031
177.4107	-153.9474	-1.539474
177.4132	-157.0871	-1.570871
177.8954	-160.2314	-1.602314
178.3775	-163.3756	-1.633756
178.38	-166.5154	-1.665154
178.8622	-169.6596	-1.696596
178.8622	-169.6596	-1.696596
178.8646	-172.7994	-1.727994
179.3419	-169.6641	-1.696641
179.8241	-172.8084	-1.728084
180.3038	-172.8129	-1.728129
180.7836	-172.8174	-1.728174
181.2633	-172.8219	-1.728219
181.7406	-169.6867	-1.696867
182.2203	-169.6912	-1.696912
182.6976	-166.556	-1.66556
183.1749	-163.4208	-1.634208
183.6546	-163.4253	-1.634253
184.1319	-160.2901	-1.602901
184.6116	-160.2946	-1.602946
185.0914	-160.2991	-1.602991
185.5711	-160.3037	-1.603037
186.0484	-157.1684	-1.571684
186.0509	-160.3082	-1.603082
186.5281	-157.1729	-1.571729
187.0079	-157.1775	-1.571775
187.4852	-154.0422	-1.540422
187.9649	-154.0468	-1.540468
188.4446	-154.0513	-1.540513
188.9219	-150.9161	-1.509161
189.4017	-150.9206	-1.509206
189.8814	-150.9251	-1.509251
190.3611	-150.9296	-1.509296
190.8409	-150.9341	-1.509341
191.3206	-150.9387	-1.509387
191.7979	-147.8034	-1.478034
192.2776	-147.808	-1.47808
192.7573	-147.8125	-1.478125
193.2371	-147.817	-1.47817
193.7168	-147.8215	-1.478215
194.1966	-147.826	-1.47826
194.6763	-147.8305	-1.478305
195.156	-147.8351	-1.478351
195.6358	-147.8396	-1.478396
196.1155	-147.8441	-1.478441
196.5952	-147.8486	-1.478486
197.075	-147.8531	-1.478531
197.5547	-147.8577	-1.478577
198.0344	-147.8622	-1.478622
198.5142	-147.8667	-1.478667
198.9964	-151.011	-1.51011
199.4761	-151.0155	-1.510155
199.9558	-151.02	-1.5102
200.4356	-151.0245	-1.510245
200.9153	-151.029	-1.51029
201.395	-151.0335	-1.510335
201.8748	-151.0381	-1.510381
202.3569	-154.1823	-1.541823
202.8367	-154.1868	-1.541868
203.3164	-154.1914	-1.541914
203.7961	-154.1959	-1.541959
204.2783	-157.3401	-1.573401
204.7581	-157.3447	-1.573447
205.2402	-160.4889	-1.604889
205.7224	-163.6332	-1.636332
206.2046	-166.7774	-1.667774
206.6843	-166.782	-1.66782
207.1665	-169.9262	-1.699262
207.6487	-173.0705	-1.730705
207.6512	-176.2102	-1.762102
208.1309	-176.2147	-1.762147
208.6131	-179.359	-1.79359
208.6155	-182.4987	-1.824987
209.0953	-182.5033	-1.825033
209.575	-182.5078	-1.825078
210.0547	-182.5123	-1.825123
210.5345	-182.5168	-1.825168
211.0142	-182.5213	-1.825213
211.4915	-179.3861	-1.793861
211.9688	-176.2509	-1.762509
212.4485	-176.2554	-1.762554
212.9258	-173.1202	-1.731202
213.4055	-173.1247	-1.731247
213.408	-176.2644	-1.762644
213.8902	-179.4087	-1.794087
213.8926	-182.5484	-1.825484
214.3748	-185.6927	-1.856927
214.3772	-188.8324	-1.888324
214.857	-188.837	-1.88837
214.8594	-191.9767	-1.919767
215.3416	-195.121	-1.95121
215.3441	-198.2607	-1.982607
215.8262	-201.405	-2.01405
215.8287	-204.5447	-2.045447
216.3109	-207.689	-2.07689
216.793	-210.8332	-2.108332
216.7955	-213.973	-2.13973
217.2777	-217.1172	-2.171172
217.2801	-220.257	-2.20257
217.2826	-223.3967	-2.233967
217.7648	-226.541	-2.26541
217.7672	-229.6807	-2.296807
217.7696	-232.8204	-2.328204
217.7721	-235.9602	-2.359602
218.2543	-239.1044	-2.391044
218.2567	-242.2442	-2.422442
218.7389	-245.3884	-2.453884
218.7414	-248.5282	-2.485282
219.2235	-251.6724	-2.516724
219.226	-254.8122	-2.548122
219.7082	-257.9564	-2.579564
219.7106	-261.0962	-2.610962
219.7131	-264.2359	-2.642359
220.1928	-264.2404	-2.642404
220.6725	-264.245	-2.64245
221.1523	-264.2495	-2.642495
221.632	-264.254	-2.64254
222.1117	-264.2585	-2.642585
222.5915	-264.263	-2.64263
223.0712	-264.2675	-2.642675
223.5509	-264.2721	-2.642721
224.0307	-264.2766	-2.642766
224.5104	-264.2811	-2.642811
224.9901	-264.2856	-2.642856
225.4699	-264.2901	-2.642901
225.9496	-264.2947	-2.642947
226.4294	-264.2992	-2.642992
226.4318	-267.4389	-2.674389
226.4342	-270.5787	-2.705787
226.4367	-273.7184	-2.737184
226.9189	-276.8627	-2.768627
227.4011	-280.0069	-2.800069
227.4035	-283.1467	-2.831467
227.8857	-286.2909	-2.862909
227.8881	-289.4307	-2.894307
228.3703	-292.5749	-2.925749
228.3728	-295.7147	-2.957147
228.8525	-295.7192	-2.957192
228.855	-298.8589	-2.988589
229.3371	-302.0032	-3.020032
229.8193	-305.1474	-3.051474
229.8218	-308.2872	-3.082872
230.3015	-308.2917	-3.082917
230.3039	-311.4314	-3.114314
230.7861	-314.5757	-3.145757
231.2683	-317.72	-3.1772
231.2708	-320.8597	-3.208597
231.7505	-320.8642	-3.208642
231.7529	-324.004	-3.24004
232.2351	-327.1482	-3.271482
232.2376	-330.288	-3.30288
232.7198	-333.4322	-3.334322
233.2019	-336.5765	-3.365765
233.6841	-339.7207	-3.397207
234.1663	-342.865	-3.42865
234.6485	-346.0092	-3.460092
235.1307	-349.1535	-3.491535
235.6128	-352.2978	-3.522978
235.6153	-355.4375	-3.554375
236.0975	-358.5818	-3.585818
236.5797	-361.726	-3.61726
236.5821	-364.8658	-3.648658
237.0643	-368.01	-3.6801
237.0667	-371.1498	-3.711498
237.5489	-374.294	-3.74294
237.5514	-377.4338	-3.774338
238.0336	-380.578	-3.80578
238.5157	-383.7223	-3.837223
238.5182	-386.862	-3.86862
239.0028	-393.146	-3.93146
239.0053	-396.2858	-3.962858
239.0077	-399.4255	-3.994255
239.4899	-402.5698	-4.025698
239.4923	-405.7095	-4.057095
239.4948	-408.8492	-4.088492
239.4972	-411.989	-4.11989
239.4997	-415.1287	-4.151287
239.5021	-418.2685	-4.182685
239.9843	-421.4127	-4.214127
240.464	-421.4172	-4.214172
240.4665	-424.557	-4.24557
240.9487	-427.7012	-4.277012
240.9511	-430.841	-4.30841
241.4333	-433.9852	-4.339852
241.4358	-437.125	-4.37125
241.9155	-437.1295	-4.371295
241.9179	-440.2692	-4.402692
242.4001	-443.4135	-4.434135
242.8823	-446.5578	-4.465578
243.362	-446.5623	-4.465623
243.3645	-449.702	-4.49702
243.8467	-452.8463	-4.528463
244.3264	-452.8508	-4.528508
244.8086	-455.9951	-4.559951
244.811	-459.1348	-4.591348
245.2908	-459.1393	-4.591393
245.7729	-462.2836	-4.622836
245.7754	-465.4233	-4.654233
246.2576	-468.5676	-4.685676
246.26	-471.7073	-4.717073
246.2625	-474.8471	-4.748471
246.7373	-468.5721	-4.685721
246.7398	-471.7118	-4.717118
247.2146	-465.4369	-4.654369
247.217	-468.5766	-4.685766
247.6919	-462.3017	-4.623017
248.1667	-456.0267	-4.560267
248.1692	-459.1664	-4.591664
248.644	-452.8915	-4.528915
248.6465	-456.0312	-4.560312
249.1213	-449.7562	-4.497562
249.601	-449.7608	-4.497608
250.0832	-452.905	-4.52905
250.563	-452.9095	-4.529095
251.0427	-452.9141	-4.529141
251.5224	-452.9186	-4.529186
252.0046	-456.0628	-4.560628
252.4843	-456.0674	-4.560674
252.9641	-456.0719	-4.560719
253.4438	-456.0764	-4.560764
253.9235	-456.0809	-4.560809
254.4033	-456.0854	-4.560854
254.8855	-459.2297	-4.592297
255.3652	-459.2342	-4.592342
255.8449	-459.2387	-4.592387
256.3247	-459.2432	-4.592432
256.8044	-459.2478	-4.592478
257.2817	-456.1125	-4.561125
257.7614	-456.1171	-4.561171
258.2412	-456.1216	-4.561216
258.7184	-452.9864	-4.529864
259.1982	-452.9909	-4.529909
259.673	-446.7159	-4.467159
259.6755	-449.8557	-4.498557
259.6779	-452.9954	-4.529954
260.1479	-440.441	-4.40441
260.1503	-443.5807	-4.435807
260.6227	-434.166	-4.34166
260.6251	-437.3057	-4.373057
261.1	-431.0308	-4.310308
261.1024	-434.1705	-4.341705
261.5699	-418.4763	-4.184763
261.5724	-421.6161	-4.216161
261.5748	-424.7558	-4.247558
261.5773	-427.8955	-4.278955
262.0472	-415.3411	-4.153411
262.5245	-412.2059	-4.122059
263.0018	-409.0707	-4.090707
263.4791	-405.9354	-4.059354
263.9564	-402.8002	-4.028002
264.4361	-402.8047	-4.028047
264.9158	-402.8093	-4.028093
265.3956	-402.8138	-4.028138
265.398	-405.9535	-4.059535
265.4005	-409.0933	-4.090933
265.8827	-412.2375	-4.122375
265.8851	-415.3773	-4.153773
265.8875	-418.517	-4.18517
265.89	-421.6567	-4.216567
266.3722	-424.801	-4.24801
266.3746	-427.9407	-4.279407
266.3771	-431.0805	-4.310805
266.3795	-434.2202	-4.342202
266.8617	-437.3645	-4.373645
266.8641	-440.5042	-4.405042
266.8666	-443.644	-4.43644
266.869	-446.7837	-4.467837
267.3512	-449.928	-4.49928
267.3537	-453.0677	-4.530677
267.3561	-456.2074	-4.562074
267.3586	-459.3472	-4.593472
267.8383	-459.3517	-4.593517
267.8408	-462.4914	-4.624914
267.8432	-465.6312	-4.656312
267.8456	-468.7709	-4.687709
268.3278	-471.9152	-4.719152
268.3303	-475.0549	-4.750549
268.3327	-478.1947	-4.781947
268.3352	-481.3344	-4.813344
268.8174	-484.4787	-4.844787
269.2995	-487.6229	-4.876229
269.7817	-490.7672	-4.907672
270.2615	-490.7717	-4.907717
270.2639	-493.9114	-4.939114
270.7436	-493.916	-4.93916
271.2258	-497.0602	-4.970602
271.7007	-490.7852	-4.907852
271.7031	-493.925	-4.93925
272.1804	-490.7898	-4.907898
272.6552	-484.5148	-4.845148
272.6577	-487.6545	-4.876545
273.1325	-481.3796	-4.813796
